0	11057	0.65712726
0	9129	0.64913225
0	9021	0.6362009
0	8670	0.6347357
0	7305	0.63030994
1	6665	0.79922837
1	6664	0.7200729
1	11810	0.6736362
1	10890	0.6610999
1	6666	0.6492905
2	12041	0.43610072
2	7327	0.4260891
2	9527	0.41113955
2	12104	0.40767875
2	7333	0.40464905
3	7866	0.80289185
3	6316	0.71454823
3	7374	0.70289236
3	7323	0.6857619
3	9307	0.66150266
4	9313	0.76547015
4	10003	0.65506333
4	8522	0.6460735
4	8549	0.6428475
4	9985	0.63549685
5	11680	0.64311653
5	6387	0.6389969
5	11678	0.6374591
5	6187	0.6306691
5	9070	0.62536806
6	9622	0.7885253
6	9380	0.68055266
6	11057	0.6577073
6	12277	0.6561096
6	9965	0.6407329
7	8205	0.70150954
7	8130	0.6599663
7	12133	0.6455433
7	6805	0.63978136
7	10872	0.62554103
8	9199	0.65364563
8	8587	0.64766985
8	10689	0.6444431
8	12021	0.64058
8	11087	0.6334935
9	12878	0.6678934
9	11809	0.65730023
9	11381	0.6551341
9	12336	0.64564407
9	8076	0.6323878
11	9622	0.7841153
11	12313	0.65875417
11	6574	0.6518371
11	6189	0.63883513
11	10483	0.63264585
12	6567	0.65448403
12	11657	0.6413288
12	9985	0.63274866
12	6630	0.6294902
12	6314	0.6205113
13	9130	0.53713226
13	8489	0.5319357
13	7071	0.51142883
13	11357	0.5040036
13	10307	0.5013543
14	6838	0.7171307
14	9960	0.6641412
14	12133	0.6619371
14	6886	0.6433252
14	9856	0.6348851
15	9403	0.6507082
15	12026	0.6414175
15	7431	0.6174041
15	10347	0.6163559
15	12299	0.6007751
16	9090	0.6532093
16	9903	0.64971185
16	6936	0.64105415
16	7544	0.6352663
16	11865	0.58765787
17	11357	0.7037115
17	6316	0.6968601
17	11510	0.66290575
17	9375	0.657849
17	12912	0.6454426
18	12356	0.7644829
18	9735	0.6769131
18	8257	0.6678623
18	9220	0.6639971
18	9472	0.6536795
19	12277	0.65445626
19	6590	0.6220737
19	8766	0.60074687
19	9928	0.60044575
19	12487	0.5718146
20	8563	0.67174894
20	10587	0.6625273
20	8470	0.6604505
20	8343	0.6488021
20	12327	0.6468032
21	7374	0.6742732
21	7224	0.6696252
21	7778	0.6538724
21	7510	0.6356281
21	11809	0.631802
22	6574	0.6546209
22	8735	0.65054095
22	11944	0.62121934
22	8829	0.5349842
22	7575	0.51792413
23	6664	0.6530891
23	9595	0.5839236
23	12434	0.5556897
23	9491	0.54757446
23	11246	0.54709303
24	12378	0.4045031
24	7926	0.37506363
24	8587	0.31646687
24	6822	0.29573715
24	6818	0.28501874
25	7431	0.6182076
25	12568	0.6039405
25	12211	0.5875492
25	8232	0.50320226
25	9652	0.4948662
27	11467	0.684552
27	8791	0.64136213
27	12343	0.639183
27	11045	0.63165665
27	10403	0.6249968
30	6664	0.7183507
30	6219	0.6486244
30	9924	0.6437568
30	8675	0.6426868
30	8624	0.6383153
31	9472	0.65504783
31	10341	0.63882214
31	11298	0.6365608
31	11064	0.6091916
31	7599	0.60763055
32	6967	0.6857525
32	6359	0.6674684
32	11790	0.6548507
32	10801	0.6452731
32	8416	0.6382266
33	9622	0.7647754
33	8764	0.5959195
33	11216	0.5893447
33	12895	0.5799043
33	7373	0.5677666
34	10149	0.6424862
34	8587	0.6411902
34	12387	0.62006617
34	6233	0.6124736
34	8041	0.6115751
35	6408	0.6804702
35	12078	0.63006496
35	6326	0.62376446
35	6341	0.62107956
35	11998	0.6127137
36	9857	0.71739835
36	12042	0.6734475
36	10329	0.6686206
36	11670	0.6432254
36	7001	0.637072
37	7503	0.6370064
37	7634	0.59336895
37	10971	0.54522836
38	12316	0.7763211
38	9978	0.68530357
38	6183	0.6709528
38	12739	0.6381305
38	11315	0.6232354
39	12777	0.5634495
39	7333	0.36637062
39	11005	0.36081678
39	11395	0.3559514
39	7374	0.35438097
40	7332	0.39485133
40	9741	0.36267486
40	6211	0.35171077
40	8879	0.34892583
40	7840	0.342762
41	6324	0.6434173
41	6387	0.6389376
41	6327	0.6281858
41	12704	0.6139971
41	11097	0.61377555
42	6183	0.67170745
42	6328	0.6642378
42	9696	0.6485827
42	6315	0.64010674
42	6187	0.63064426
44	6328	0.6636027
44	6331	0.61831045
44	6334	0.61483496
44	11774	0.5984545
44	11819	0.5839266
45	12223	0.6671626
45	9155	0.6593904
45	7016	0.65510565
45	6360	0.65072566
45	8913	0.6458762
46	11661	0.6634814
46	10630	0.66024536
46	11669	0.64716953
46	11663	0.6335909
46	11665	0.6330408
48	11395	0.68345165
48	10003	0.6248354
48	11276	0.622462
48	6567	0.602783
48	9985	0.5876547
49	8038	0.6436704
49	8865	0.63477015
49	7958	0.63323784
49	10480	0.6274083
49	9374	0.6120577
51	10432	0.4005551
51	7590	0.3914967
51	8328	0.3520858
51	7327	0.32530627
51	10430	0.2880671
52	9368	0.62370753
52	11669	0.6185184
52	11381	0.6139128
52	7540	0.61322194
52	11438	0.6109807
53	7189	0.67730385
53	7778	0.66946054
53	9960	0.6613028
53	11835	0.6582948
53	8948	0.6392084
54	6183	0.6695004
54	6877	0.6382598
54	9985	0.6327064
54	8888	0.62979996
54	6262	0.6296765
55	11979	0.6975325
55	7577	0.6388049
55	9182	0.63479024
55	7420	0.6296697
55	12083	0.6079545
56	12277	0.65586454
56	6663	0.62101185
56	10143	0.61571014
56	8443	0.5748349
56	6259	0.5671592
57	12356	0.76627797
57	9510	0.70289487
57	11160	0.6570721
57	9306	0.648523
57	8591	0.64230996
58	7556	0.6779245
58	11382	0.6750696
58	11334	0.6489786
58	8506	0.6391623
58	11624	0.631042
59	9622	0.77577126
59	12316	0.7653264
59	9220	0.65602577
59	12313	0.65484715
59	7387	0.64902294
60	12758	0.6364886
60	11624	0.63230556
60	9070	0.62524116
60	6834	0.6224818
60	9165	0.61841375
61	9313	0.68193585
61	11049	0.66755164
61	9989	0.5793264
61	11395	0.5343653
61	10647	0.5166461
62	9380	0.6804949
62	10890	0.66320246
62	11426	0.6550645
62	12327	0.6471943
62	6330	0.64247495
63	9845	0.7460991
63	9857	0.7162605
63	9572	0.6464891
63	8704	0.64253813
63	10562	0.6424341
64	10318	0.63915735
64	7873	0.6040898
64	9455	0.5768717
64	7048	0.572061
64	7879	0.56212676
65	12378	0.7335582
65	11357	0.7122221
65	9182	0.63657784
65	10627	0.63586473
65	8458	0.63529366
66	11893	0.67508525
66	6255	0.67102283
66	8741	0.6089453
66	8425	0.6003172
66	8053	0.5720025
67	7323	0.67079383
67	7103	0.65196955
67	11809	0.643317
67	6886	0.6374809
67	10831	0.6296847
68	6795	0.64366454
68	7132	0.62997466
68	7174	0.624754
68	10244	0.6221702
68	8230	0.61152554
69	12162	0.4901944
69	11467	0.4720241
69	12197	0.45179594
69	9915	0.45129666
69	10134	0.44582474
71	12356	0.76732725
71	9763	0.6488852
71	10649	0.64399415
71	12026	0.6435531
71	7036	0.64160836
72	11973	0.691356
72	11893	0.6751123
72	9377	0.6525965
72	9696	0.6486301
72	12327	0.64729804
73	11888	0.68965894
73	9978	0.68352586
73	6215	0.67046267
73	6183	0.6695402
73	9819	0.64755076
74	7062	0.64670086
74	11670	0.64292485
74	9268	0.6304213
74	11668	0.6196593
74	8918	0.5628491
75	9757	0.691548
75	9758	0.6052369
75	10387	0.59012455
75	10948	0.5135582
76	11395	0.69745916
76	9220	0.6644455
76	9102	0.63395035
76	8140	0.61750185
76	12396	0.5850453
77	7866	0.6596771
77	9381	0.40051445
77	10333	0.37082168
77	11979	0.31706974
77	6837	0.30165896
78	6970	0.67401147
78	12197	0.6610358
78	6214	0.6592223
78	10961	0.64326614
78	8776	0.63685834
79	7224	0.65901226
79	9845	0.62342066
79	9759	0.58617735
79	8715	0.5779539
79	11901	0.5774091
80	7467	0.6760165
80	12327	0.6473663
80	8071	0.64341176
80	6682	0.6407483
80	7665	0.63109845
82	9744	0.80061734
82	6308	0.6781003
82	7316	0.6636805
82	6559	0.6446007
82	6387	0.63837916
83	9590	0.6469556
83	6816	0.64387125
83	9129	0.6428511
83	11004	0.6307781
83	10019	0.62751037
84	12316	0.7777192
84	12356	0.7673506
84	12315	0.69199353
84	11661	0.6654294
84	11288	0.6510614
85	11357	0.65487933
85	6967	0.64002645
85	8587	0.6258956
85	11087	0.6187809
85	6518	0.61531764
86	9313	0.76570314
86	7218	0.67845696
86	10170	0.6762968
86	6215	0.67238766
86	12587	0.6583748
87	8600	0.65009284
87	9273	0.64041305
87	9211	0.6348023
87	8599	0.63334274
87	7593	0.6333172
88	12608	0.6882559
88	12327	0.6471042
88	9092	0.64441645
88	9814	0.6405025
88	11216	0.63857263
89	11105	0.45032382
89	12376	0.44656524
89	10483	0.3936113
89	11824	0.3788141
89	10309	0.3644221
90	10695	0.68242943
90	8145	0.64908284
90	12869	0.6333561
90	11180	0.6207073
90	9564	0.61540896
91	8468	0.69351804
91	8467	0.68859494
91	6462	0.6784138
91	8469	0.67030495
91	12353	0.6656131
92	9479	0.41429362
92	11576	0.3467528
92	11985	0.32994226
92	6758	0.3255295
92	11528	0.31882307
94	12777	0.60717744
94	6685	0.4139495
94	11264	0.35675576
94	6365	0.35626546
94	10483	0.34570095
95	7327	0.72481513
95	11893	0.67440665
95	8160	0.6359447
